CodigoLocalidad,CodigoRecinto,CodigoMesa,InscritosHabilitados,VotoValido,VotoBlanco,VotoNuloDirecto,VotoNuloDeclinacion,TotalVotoNulo,VotoEmitido,VotoValidoReal,VotoEmitidoReal
2034,2,6017451,240,187,1,9,0,9,197,187,197
2034,2,6017461,240,190,3,9,0,9,202,190,202
2034,2,6017471,240,186,0,2,0,2,188,186,188
2034,2,6017481,240,184,3,8,0,8,195,184,195
2034,2,6017491,240,193,4,8,0,8,205,193,205
2034,2,6017501,240,191,0,11,0,11,202,191,202
2034,2,6017511,240,183,2,4,0,4,189,183,189
2034,2,6017521,240,194,4,4,0,4,202,194,202
2034,2,6017531,240,183,3,8,0,8,194,183,194
2034,2,6017541,240,178,4,12,0,12,194,178,194
2034,2,6017551,240,188,0,3,0,3,191,188,191
2034,2,6017561,240,187,2,3,0,3,192,187,192
2034,2,6017571,240,198,1,9,0,9,208,198,208
2034,2,6017581,224,177,0,7,0,7,184,177,184
2034,26482,6017591,240,180,6,9,0,9,195,180,195
2034,26482,6017601,240,175,4,3,0,3,182,175,182
2034,26482,6017611,157,117,3,7,0,7,127,117,127
2035,3,6017621,224,172,8,9,0,9,189,172,189
2036,4,6017631,159,122,1,5,0,5,128,122,128
2037,5,6017641,181,146,3,5,0,5,154,146,154
2038,6,6017651,240,200,1,8,0,8,209,200,209
2038,6,6017661,177,138,0,5,0,5,143,138,143
2039,7,6017671,175,132,5,11,0,11,148,132,148
2040,8,6017681,240,181,2,17,0,17,200,181,200
2040,8,6017691,126,98,0,11,0,11,109,98,109
2041,9,6017701,240,165,5,18,0,18,188,165,188
2041,9,6017711,240,169,4,11,0,11,184,169,184
2041,9,6017721,240,175,3,19,0,19,197,175,197
2041,9,6017731,82,61,1,6,0,6,68,61,68
2042,10,6017741,240,192,8,8,0,8,208,192,208
2042,10,6017751,90,73,1,3,0,3,77,73,77
2043,11,6017761,165,125,3,4,0,4,132,125,132
2043,32322,6017771,76,71,2,1,0,1,74,71,74
2044,12,6017781,110,80,2,7,0,7,89,80,89
2045,13,6017791,240,198,1,6,0,6,205,198,205
2045,13,6017801,49,44,1,1,0,1,46,44,46
2046,14,6017811,240,183,1,9,0,9,193,183,193
2046,14,6017821,47,36,0,1,0,1,37,36,37
2046,32321,6017831,42,38,0,2,0,2,40,38,40
2047,15,6017841,240,195,4,5,0,5,204,195,204
2047,15,6017851,178,143,1,8,0,8,152,143,152
2047,32320,6017861,84,79,0,3,0,3,82,79,82
2048,16,6017871,240,187,4,5,0,5,196,187,196
2048,16,6017881,178,117,1,11,0,11,129,117,129
2050,17,6017891,240,196,2,4,0,4,202,196,202
2050,17,6017901,187,146,0,3,0,3,149,146,149
2050,32323,6017911,59,49,2,7,0,7,58,49,58
2051,18,6017921,194,166,1,8,0,8,175,166,175
2052,19,6017931,85,50,0,6,0,6,56,50,56
2053,20,6017941,248,205,3,5,0,5,213,205,213
2054,21,6017951,44,34,0,1,0,1,35,34,35
2055,22,6017961,151,114,0,7,0,7,121,114,121
2056,24,6017971,240,198,8,8,0,8,214,198,214
2056,24,6017981,240,198,3,6,0,6,207,198,207
2056,24,6017991,179,148,1,4,0,4,153,148,153
2057,25,6018001,240,190,1,10,0,10,201,190,201
2057,25,6018011,93,73,1,5,0,5,79,73,79
2058,25,6018021,240,191,2,6,0,6,199,191,199
2058,25,6018031,49,45,0,1,0,1,46,45,46
3051,2,6018041,177,138,2,11,0,11,151,138,151
3052,2,6018051,240,188,0,19,0,19,207,188,207
3052,2,6018061,99,76,1,5,0,5,82,76,82
3293,1,6018071,207,164,4,9,0,9,177,164,177
3294,1,6018081,189,152,0,16,0,16,168,152,168
3515,2,6018091,158,124,6,1,0,1,131,124,131
3670,1,6018101,240,205,1,7,0,7,213,205,213
3670,1,6018111,83,73,0,2,0,2,75,73,75
3756,1,6018121,234,172,5,7,0,7,184,172,184
4116,25527,6018131,56,49,1,4,0,4,54,49,54
4590,32319,6018141,51,47,0,2,0,2,49,47,49
2234,10017,7000011,240,204,1,4,0,4,209,204,209
2234,10017,7000021,240,208,0,0,0,0,208,208,208
2234,10017,7000031,240,203,0,2,0,2,205,203,205
2234,10017,7000041,240,213,0,4,0,4,217,213,217
2234,10017,7000051,240,206,0,1,0,1,207,206,207
2234,10017,7000061,240,204,1,3,0,3,208,204,208
2234,10017,7000071,240,208,1,5,0,5,214,208,214
2234,10017,7000081,240,219,0,3,0,3,222,219,222
2234,10017,7000091,240,201,1,10,0,10,212,201,212
2234,10017,7000101,240,211,2,5,0,5,218,211,218
2234,10017,7000111,240,203,4,4,0,4,211,203,211
2234,10017,7000121,240,198,0,6,0,6,204,198,204
2234,10017,7000131,254,216,2,4,0,4,222,216,222
2234,10016,7000141,240,194,0,4,0,4,198,194,198
2234,10016,7000151,240,202,1,5,0,5,208,202,208
2234,10016,7000161,240,196,2,4,0,4,202,196,202
2234,10016,7000171,240,210,0,3,0,3,213,210,213
2234,10016,7000181,240,194,2,6,0,6,202,194,202
2234,10016,7000191,240,199,0,6,0,6,205,199,205
2234,10016,7000201,240,204,1,8,0,8,213,204,213
2234,10016,7000211,240,198,2,6,0,6,206,198,206
2234,10016,7000221,240,202,1,7,0,7,210,202,210
2234,10016,7000231,240,210,0,4,0,4,214,210,214
2234,10016,7000241,28,24,0,0,0,0,24,24,24
2234,4014,7000251,240,201,0,2,0,2,203,201,203
2234,4014,7000261,240,195,1,3,0,3,199,195,199
2234,4014,7000271,240,201,0,2,0,2,203,201,203
2234,4014,7000281,240,207,0,4,0,4,211,207,211
2234,4014,7000291,240,202,0,7,0,7,209,202,209
2234,4014,7000301,240,198,1,1,0,1,200,198,200
2234,4014,7000311,240,216,0,1,0,1,217,216,217
2234,4014,7000321,240,205,0,9,0,9,214,205,214
2234,4014,7000331,240,202,0,5,0,5,207,202,207
2234,4014,7000341,240,198,1,7,0,7,206,198,206
2234,4014,7000351,240,204,2,6,0,6,212,204,212
2234,4014,7000361,240,208,0,4,0,4,212,208,212
2234,4014,7000371,240,200,0,1,0,1,201,200,201
2234,4014,7000381,240,189,0,6,0,6,195,189,195
2234,4014,7000391,240,203,0,4,0,4,207,203,207
2234,4014,7000401,240,215,0,3,0,3,218,215,218
2234,4014,7000411,240,199,1,15,0,15,215,199,215
2234,4014,7000421,240,208,0,3,0,3,211,208,211
2234,4014,7000431,240,206,0,6,0,6,212,206,212
2234,4014,7000441,240,207,0,4,0,4,211,207,211
2234,4014,7000451,240,203,0,2,0,2,205,203,205
2234,4014,7000461,240,202,0,3,0,3,205,202,205
2234,4014,7000471,240,207,0,9,0,9,216,207,216
2234,4014,7000481,240,206,1,8,0,8,215,206,215
2234,4014,7000491,240,206,0,5,0,5,211,206,211
2234,4014,7000501,216,180,0,10,0,10,190,180,190
2234,26417,7000511,240,203,0,5,0,5,208,203,208
2234,26417,7000521,240,213,1,3,0,3,217,213,217
2234,26417,7000531,240,202,1,11,0,11,214,202,214
2234,26417,7000541,106,91,0,3,0,3,94,91,94
2234,26418,7000551,240,197,1,4,0,4,202,197,202
2234,26418,7000561,186,162,0,3,0,3,165,162,165
2234,1007,7000571,240,196,0,11,0,11,207,196,207
2234,1007,7000581,240,210,1,5,0,5,216,210,216
2234,1007,7000591,240,205,0,5,0,5,210,205,210
2234,1007,7000601,240,214,1,2,0,2,217,214,217
2234,1007,7000611,240,214,0,5,0,5,219,214,219
2234,1007,7000621,240,204,0,4,0,4,208,204,208
2234,1007,7000631,240,206,1,11,0,11,218,206,218
2234,1007,7000641,240,201,0,4,0,4,205,201,205
2234,1007,7000651,240,212,0,2,0,2,214,212,214
2234,1007,7000661,240,194,1,2,0,2,197,194,197
2234,1007,7000671,240,197,0,5,0,5,202,197,202
2234,1007,7000681,240,209,0,3,0,3,212,209,212
2234,1007,7000691,240,211,1,2,0,2,214,211,214
2234,1007,7000701,248,215,0,2,0,2,217,215,217
2234,25421,7000711,240,199,0,5,0,5,204,199,204
2234,25421,7000721,240,193,0,4,0,4,197,193,197
2234,25421,7000731,240,200,0,3,0,3,203,200,203
2234,25421,7000741,240,213,0,4,0,4,217,213,217
2234,25421,7000751,83,67,0,2,0,2,69,67,69
2234,1006,7000761,240,200,1,6,0,6,207,200,207
2234,1006,7000771,240,203,3,2,0,2,208,203,208
2234,1006,7000781,240,217,1,3,0,3,221,217,221
2234,1006,7000791,240,206,1,4,0,4,211,206,211
2234,1006,7000801,240,209,1,4,0,4,214,209,214
2234,1006,7000811,240,199,2,2,0,2,203,199,203
2234,1006,7000821,240,211,0,5,0,5,216,211,216
2234,1006,7000831,240,206,0,5,0,5,211,206,211
2234,1006,7000841,240,202,0,7,0,7,209,202,209
2234,1006,7000851,240,201,0,9,0,9,210,201,210
2234,1006,7000861,240,222,0,2,0,2,224,222,224
2234,1006,7000871,240,209,0,1,0,1,210,209,210
2234,1006,7000881,240,205,0,7,0,7,212,205,212
2234,1006,7000891,240,210,1,4,0,4,215,210,215
2234,1006,7000901,240,200,1,13,0,13,214,200,214
2234,1006,7000911,240,195,0,4,0,4,199,195,199
2234,1006,7000921,240,197,1,6,0,6,204,197,204
2234,1006,7000931,240,199,1,4,0,4,204,199,204
2234,1006,7000941,240,196,0,4,0,4,200,196,200
2234,1006,7000951,240,201,0,5,0,5,206,201,206
2234,1006,7000961,240,215,0,4,0,4,219,215,219
2234,1006,7000971,240,212,2,3,0,3,217,212,217
2234,1006,7000981,240,209,0,2,0,2,211,209,211
2234,1006,7000991,240,203,2,7,0,7,212,203,212
2234,1006,7001001,240,199,1,11,0,11,211,199,211
2234,1006,7001011,240,209,0,2,0,2,211,209,211
2234,1006,7001021,240,201,1,6,0,6,208,201,208
2234,1006,7001031,240,203,2,3,0,3,208,203,208
2234,1006,7001041,240,208,0,5,0,5,213,208,213
2234,1006,7001051,256,228,0,1,0,1,229,228,229
2234,1002,7001061,240,204,1,13,0,13,218,204,218
2234,1002,7001071,240,208,0,2,0,2,210,208,210
2234,1002,7001081,240,201,0,4,0,4,205,201,205
2234,1002,7001091,240,199,1,5,0,5,205,199,205
2234,1002,7001101,240,202,0,11,0,11,213,202,213
2234,1002,7001111,240,215,1,2,0,2,218,215,218
2234,1002,7001121,240,204,0,1,0,1,205,204,205
2234,1002,7001131,240,198,0,3,0,3,201,198,201
2234,1002,7001141,240,194,0,8,0,8,202,194,202
2234,1002,7001151,240,197,0,4,0,4,201,197,201
2234,1002,7001161,240,204,0,3,0,3,207,204,207
2234,1002,7001171,240,208,0,4,0,4,212,208,212
2234,1002,7001181,240,206,0,5,0,5,211,206,211
2234,1002,7001191,240,214,0,1,0,1,215,214,215
2234,1002,7001201,240,206,1,7,0,7,214,206,214
2234,1002,7001211,175,151,0,0,0,0,151,151,151
2234,1004,7001221,240,199,0,1,0,1,200,199,200
2234,1004,7001231,240,205,2,5,0,5,212,205,212
2234,1004,7001241,240,200,1,2,0,2,203,200,203
2234,1004,7001251,240,201,1,2,0,2,204,201,204
2234,1004,7001261,240,202,0,1,0,1,203,202,203
2234,1004,7001271,240,175,0,35,0,35,210,175,210
2234,1004,7001281,240,195,1,0,0,0,196,195,196
2234,1004,7001291,240,215,0,6,0,6,221,215,221
2234,1004,7001301,240,217,0,0,0,0,217,217,217
2234,1004,7001311,240,196,2,3,0,3,201,196,201
2234,1004,7001321,239,211,0,3,0,3,214,211,214
2234,1015,7001331,240,204,0,4,0,4,208,204,208
2234,1015,7001341,240,210,1,3,0,3,214,210,214
2234,1015,7001351,240,206,1,1,0,1,208,206,208
2234,1015,7001361,240,195,0,2,0,2,197,195,197
2234,1015,7001371,240,202,1,8,0,8,211,202,211
2234,1015,7001381,240,201,0,4,0,4,205,201,205
2234,1015,7001391,240,205,0,3,0,3,208,205,208
2234,1015,7001401,240,195,0,3,0,3,198,195,198
2234,1015,7001411,240,205,0,0,0,0,205,205,205
2234,1015,7001421,152,130,1,2,0,2,133,130,133
2234,26419,7001431,240,188,2,6,0,6,196,188,196
2234,26419,7001441,177,143,0,4,0,4,147,143,147
2234,4003,7001451,240,206,0,3,0,3,209,206,209
2234,4003,7001461,240,213,0,2,0,2,215,213,215
2234,4003,7001471,240,194,0,10,0,10,204,194,204
2234,4003,7001481,240,198,2,4,0,4,204,198,204
2234,4003,7001491,240,187,1,12,0,12,200,187,200
2234,4003,7001501,240,201,3,5,0,5,209,201,209
2234,4003,7001511,240,205,0,7,0,7,212,205,212
2234,4003,7001521,240,197,0,3,0,3,200,197,200
2234,4003,7001531,240,205,1,7,0,7,213,205,213
2234,4003,7001541,240,206,0,4,0,4,210,206,210
2234,4003,7001551,240,203,0,5,0,5,208,203,208
2234,4003,7001561,240,201,2,0,0,0,203,201,203
2234,4003,7001571,240,208,1,5,0,5,214,208,214
2234,4003,7001581,240,208,1,5,0,5,214,208,214
2234,4003,7001591,240,206,1,2,0,2,209,206,209
2234,4003,7001601,240,212,0,7,0,7,219,212,219
2234,4003,7001611,240,202,0,2,0,2,204,202,204
2234,4003,7001621,240,201,0,7,0,7,208,201,208
2234,4003,7001631,240,210,1,1,0,1,212,210,212
2234,4003,7001641,240,195,0,3,0,3,198,195,198
2234,4003,7001651,240,206,1,5,0,5,212,206,212
2234,4003,7001661,240,201,0,5,0,5,206,201,206
2234,4003,7001671,65,52,0,2,0,2,54,52,54
2234,1000,7001681,240,205,2,5,0,5,212,205,212
2234,1000,7001691,240,204,0,2,0,2,206,204,206
2234,1000,7001701,240,211,0,1,0,1,212,211,212
2234,1000,7001711,240,214,0,4,0,4,218,214,218
2234,1000,7001721,240,194,1,11,0,11,206,194,206
2234,1000,7001731,240,205,1,2,0,2,208,205,208
2234,1000,7001741,240,200,1,4,0,4,205,200,205
2234,1000,7001751,240,204,1,4,0,4,209,204,209
2234,1000,7001761,240,214,1,4,0,4,219,214,219
2234,1000,7001771,240,195,0,9,0,9,204,195,204
2234,1000,7001781,240,204,1,5,0,5,210,204,210
2234,1000,7001791,240,204,1,6,0,6,211,204,211
2234,1000,7001801,240,193,1,5,0,5,199,193,199
2234,1000,7001811,240,211,0,5,0,5,216,211,216
2234,1000,7001821,240,197,0,9,0,9,206,197,206
2234,1000,7001831,240,212,1,5,0,5,218,212,218
2234,1000,7001841,240,197,0,9,0,9,206,197,206
2234,1000,7001851,240,204,0,1,0,1,205,204,205
2234,1000,7001861,240,213,0,1,0,1,214,213,214
2234,1000,7001871,240,205,0,6,0,6,211,205,211
2234,1000,7001881,240,187,0,9,0,9,196,187,196
2234,1000,7001891,72,64,0,1,0,1,65,64,65
2234,1010,7001901,240,197,3,4,0,4,204,197,204
2234,1010,7001911,240,202,0,7,0,7,209,202,209
2234,1010,7001921,240,208,0,3,0,3,211,208,211
2234,1010,7001931,240,209,0,6,0,6,215,209,215
2234,1010,7001941,240,194,0,14,0,14,208,194,208
2234,1010,7001951,240,198,1,8,0,8,207,198,207
2234,1010,7001961,240,200,1,9,0,9,210,200,210
2234,1010,7001971,240,197,0,2,0,2,199,197,199
2234,1010,7001981,240,211,0,5,0,5,216,211,216
2234,1010,7001991,240,209,0,6,0,6,215,209,215
2234,1010,7002001,240,199,0,10,0,10,209,199,209
2234,1010,7002011,240,207,0,7,0,7,214,207,214
2234,1010,7002021,240,208,0,5,0,5,213,208,213
2234,1010,7002031,240,210,0,1,0,1,211,210,211
2234,1010,7002041,240,208,2,3,0,3,213,208,213
2234,1010,7002051,240,209,0,13,0,13,222,209,222
2234,1010,7002061,20,19,0,0,0,0,19,19,19
2234,25416,7002071,240,193,0,6,0,6,199,193,199
2234,25416,7002081,240,205,0,4,0,4,209,205,209
2234,25416,7002091,240,197,0,4,0,4,201,197,201
2234,25416,7002101,240,196,1,0,0,0,197,196,197
2234,25416,7002111,64,57,0,1,0,1,58,57,58
2234,1014,7002121,240,191,0,7,0,7,198,191,198
2234,1014,7002131,240,209,0,3,0,3,212,209,212
2234,1014,7002141,240,207,0,5,0,5,212,207,212
2234,1014,7002151,240,199,0,1,0,1,200,199,200
2234,1014,7002161,240,203,0,5,0,5,208,203,208
2234,1014,7002171,240,201,0,6,0,6,207,201,207
2234,1014,7002181,240,204,0,4,0,4,208,204,208
2234,1014,7002191,240,202,1,4,0,4,207,202,207
2234,1014,7002201,240,211,0,1,0,1,212,211,212
2234,1014,7002211,240,209,0,0,0,0,209,209,209
2234,1014,7002221,240,174,0,27,0,27,201,174,201
2234,1014,7002231,234,196,1,3,0,3,200,196,200
2234,1003,7002241,240,217,0,2,0,2,219,217,219
2234,1003,7002251,240,207,0,2,0,2,209,207,209
2234,1003,7002261,240,212,0,0,0,0,212,212,212
2234,1003,7002271,240,210,0,8,0,8,218,210,218
2234,1003,7002281,240,209,2,3,0,3,214,209,214
2234,1003,7002291,240,213,1,3,0,3,217,213,217
2234,1003,7002301,240,202,0,7,0,7,209,202,209
2234,1003,7002311,240,211,1,4,0,4,216,211,216
2234,1003,7002321,240,207,3,0,0,0,210,207,210
2234,1003,7002331,240,206,0,1,0,1,207,206,207
2234,1003,7002341,240,209,1,3,0,3,213,209,213
2234,1003,7002351,240,199,2,4,0,4,205,199,205
2234,1003,7002361,240,212,1,1,0,1,214,212,214
2234,1003,7002371,240,205,0,2,0,2,207,205,207
2234,1003,7002381,240,201,0,11,0,11,212,201,212
2234,1003,7002391,240,207,0,3,0,3,210,207,210
2234,1003,7002401,240,203,2,5,0,5,210,203,210
2234,1003,7002411,240,200,0,1,0,1,201,200,201
2234,1003,7002421,33,25,0,1,0,1,26,25,26
2234,1012,7002431,240,195,0,0,0,0,195,195,195
2234,1012,7002441,240,191,1,7,0,7,199,191,199
2234,1012,7002451,240,201,2,4,0,4,207,201,207
2234,1012,7002461,240,202,4,3,0,3,209,202,209
2234,1012,7002471,240,211,0,0,0,0,211,211,211
2234,1012,7002481,240,200,0,2,0,2,202,200,202
2234,1012,7002491,240,207,1,10,0,10,218,207,218
2234,1012,7002501,240,192,1,2,0,2,195,192,195
2234,1012,7002511,240,203,0,3,0,3,206,203,206
2234,1012,7002521,240,199,0,6,0,6,205,199,205
2234,1012,7002531,240,208,0,3,0,3,211,208,211
2234,1012,7002541,240,204,1,6,0,6,211,204,211
2234,1012,7002551,230,190,0,4,0,4,194,190,194
2234,5006,7002561,240,201,0,3,0,3,204,201,204
2234,5006,7002571,240,212,2,1,0,1,215,212,215
2234,5006,7002581,240,215,0,1,0,1,216,215,216
2234,5006,7002591,240,199,2,2,0,2,203,199,203
2234,5006,7002601,240,212,0,1,0,1,213,212,213
2234,5006,7002611,240,209,0,1,0,1,210,209,210
2234,5006,7002621,240,206,0,2,0,2,208,206,208
2234,5006,7002631,240,215,0,3,0,3,218,215,218
2234,5006,7002641,240,211,0,1,0,1,212,211,212
2234,5006,7002651,240,199,0,1,0,1,200,199,200
2234,5006,7002661,36,30,1,1,0,1,32,30,32
2234,5007,7002671,240,196,0,3,0,3,199,196,199
2234,5007,7002681,240,206,0,0,0,0,206,206,206
2234,5007,7002691,240,222,0,3,0,3,225,222,225
2234,5007,7002701,240,207,1,2,0,2,210,207,210
2234,5007,7002711,240,204,0,2,0,2,206,204,206
2234,5007,7002721,219,186,0,10,0,10,196,186,196
2234,1008,7002731,240,203,0,2,0,2,205,203,205
2234,1008,7002741,240,196,0,3,0,3,199,196,199
2234,1008,7002751,240,199,0,2,0,2,201,199,201
2234,1008,7002761,240,197,0,3,0,3,200,197,200
2234,1008,7002771,240,194,1,2,0,2,197,194,197
2234,1008,7002781,240,188,1,4,0,4,193,188,193
2234,1008,7002791,240,179,0,5,0,5,184,179,184
2234,1008,7002801,240,205,0,0,0,0,205,205,205
2234,1008,7002811,240,209,0,0,0,0,209,209,209
2234,1008,7002821,240,196,1,2,0,2,199,196,199
2234,1008,7002831,240,187,1,3,0,3,191,187,191
2234,1008,7002841,240,193,0,2,0,2,195,193,195
2234,1008,7002851,240,189,44,7,0,7,240,189,240
2234,1008,7002861,240,190,0,3,0,3,193,190,193
2234,1008,7002871,240,204,2,1,0,1,207,204,207
2234,1008,7002881,240,191,0,3,0,3,194,191,194
2234,1008,7002891,240,197,0,3,0,3,200,197,200
2234,1008,7002901,240,204,0,0,0,0,204,204,204
2234,1008,7002911,240,206,0,1,0,1,207,206,207
2234,1008,7002921,240,210,0,3,0,3,213,210,213
2234,1008,7002931,240,199,0,3,0,3,202,199,202
2234,1008,7002941,240,198,0,2,0,2,200,198,200
2234,1008,7002951,112,89,0,2,0,2,91,89,91
2234,5004,7002961,240,207,0,3,0,3,210,207,210
2234,5004,7002971,240,204,0,5,0,5,209,204,209
2234,5004,7002981,240,206,1,2,0,2,209,206,209
2234,5004,7002991,240,203,1,10,0,10,214,203,214
2234,5004,7003001,240,209,0,1,0,1,210,209,210
2234,5004,7003011,240,209,0,6,0,6,215,209,215
2234,5004,7003021,240,205,1,8,0,8,214,205,214
2234,5004,7003031,240,204,0,7,0,7,211,204,211
2234,5004,7003041,240,196,0,5,0,5,201,196,201
2234,5004,7003051,240,220,0,2,0,2,222,220,222
2234,5004,7003061,240,211,2,3,0,3,216,211,216
2234,5004,7003071,240,196,0,7,0,7,203,196,203
2234,5004,7003081,240,216,0,4,0,4,220,216,220
2234,5004,7003091,240,209,0,6,0,6,215,209,215
2234,5004,7003101,240,206,0,9,0,9,215,206,215
2234,5004,7003111,240,210,0,3,0,3,213,210,213
2234,5004,7003121,240,206,0,2,0,2,208,206,208
2234,5004,7003131,240,204,0,11,0,11,215,204,215
2234,5004,7003141,240,202,0,3,0,3,205,202,205
2234,5004,7003151,205,172,0,1,0,1,173,172,173
2234,5005,7003161,240,197,1,8,0,8,206,197,206
2234,5005,7003171,240,202,1,3,0,3,206,202,206
2234,5005,7003181,240,211,0,1,0,1,212,211,212
2234,5005,7003191,240,210,1,1,0,1,212,210,212
2234,5005,7003201,240,203,2,4,0,4,209,203,209
2234,5005,7003211,240,211,0,3,0,3,214,211,214
2234,5005,7003221,240,201,1,5,0,5,207,201,207
2234,5005,7003231,240,203,0,7,0,7,210,203,210
2234,5005,7003241,240,215,0,2,0,2,217,215,217
2234,5005,7003251,240,212,6,2,0,2,220,212,220
2234,5005,7003261,240,203,0,3,0,3,206,203,206
2234,5005,7003271,240,206,0,3,0,3,209,206,209
2234,5005,7003281,240,209,0,6,0,6,215,209,215
2234,5005,7003291,240,200,1,5,0,5,206,200,206
2234,5005,7003301,240,204,0,3,0,3,207,204,207
2234,5005,7003311,240,192,1,7,0,7,200,192,200
2234,5005,7003321,240,212,1,5,0,5,218,212,218
2234,5005,7003331,240,203,1,5,0,5,209,203,209
2234,5005,7003341,168,130,1,4,0,4,135,130,135
2234,11080,7003351,240,197,0,5,0,5,202,197,202
2234,11080,7003361,240,205,0,7,0,7,212,205,212
2234,11080,7003371,240,199,0,7,0,7,206,199,206
2234,11080,7003381,240,193,1,8,0,8,202,193,202
2234,11080,7003391,240,210,2,5,0,5,217,210,217
2234,11080,7003401,240,197,1,7,0,7,205,197,205
2234,11080,7003411,130,112,0,1,0,1,113,112,113
2234,2020,7003421,240,202,0,5,0,5,207,202,207
2234,2020,7003431,240,204,0,3,0,3,207,204,207
2234,2020,7003441,240,203,0,6,0,6,209,203,209
2234,2020,7003451,240,205,0,6,0,6,211,205,211
2234,2020,7003461,240,209,0,1,0,1,210,209,210
2234,2020,7003471,240,197,0,3,0,3,200,197,200
2234,2020,7003481,240,206,0,1,0,1,207,206,207
2234,2020,7003491,240,201,2,8,0,8,211,201,211
2234,2020,7003501,240,198,0,3,0,3,201,198,201
2234,2020,7003511,138,120,0,0,0,0,120,120,120
2234,2022,7003521,240,206,0,3,0,3,209,206,209
2234,2022,7003531,240,189,1,6,0,6,196,189,196
2234,2022,7003541,240,201,2,2,0,2,205,201,205
2234,2022,7003551,240,212,28,0,0,0,240,212,240
2234,2022,7003561,240,203,0,0,0,0,203,203,203
2234,2022,7003571,240,193,0,4,0,4,197,193,197
2234,2022,7003581,240,203,0,0,0,0,203,203,203
2234,2022,7003591,240,207,0,3,0,3,210,207,210
2234,2022,7003601,240,199,0,4,0,4,203,199,203
2234,2022,7003611,240,192,1,10,0,10,203,192,203
2234,2022,7003621,240,188,2,4,0,4,194,188,194
2234,2022,7003631,240,205,0,2,0,2,207,205,207
2234,2022,7003641,240,209,0,2,0,2,211,209,211
2234,2022,7003651,240,208,0,2,0,2,210,208,210
2234,2022,7003661,253,219,1,2,0,2,222,219,222
2234,2018,7003671,240,205,1,7,0,7,213,205,213
2234,2018,7003681,240,202,1,4,0,4,207,202,207
2234,2018,7003691,240,205,1,4,0,4,210,205,210
2234,2018,7003701,240,196,0,5,0,5,201,196,201
2234,2018,7003711,240,202,0,2,0,2,204,202,204
2234,2018,7003721,240,193,1,2,0,2,196,193,196
2234,2018,7003731,240,196,2,7,0,7,205,196,205
2234,2018,7003741,240,220,1,0,0,0,221,220,221
2234,2018,7003751,119,91,0,3,0,3,94,91,94
2234,26422,7003761,240,193,0,4,0,4,197,193,197
2234,26422,7003771,240,202,1,6,0,6,209,202,209
2234,26422,7003781,240,206,2,1,0,1,209,206,209
2234,26422,7003791,240,194,1,2,0,2,197,194,197
2234,26422,7003801,240,201,0,5,0,5,206,201,206
2234,26422,7003811,240,212,0,2,0,2,214,212,214
2234,26422,7003821,240,205,1,4,0,4,210,205,210
2234,26422,7003831,240,208,0,2,0,2,210,208,210
2234,26422,7003841,240,198,1,2,0,2,201,198,201
2234,26422,7003851,240,203,2,8,0,8,213,203,213
2234,26422,7003861,250,215,0,7,0,7,222,215,222
2234,2013,7003871,240,203,0,2,0,2,205,203,205
2234,2013,7003881,240,204,0,4,0,4,208,204,208
2234,2013,7003891,240,202,1,4,0,4,207,202,207
2234,2013,7003901,240,214,0,1,0,1,215,214,215
2234,2013,7003911,240,211,0,1,0,1,212,211,212
2234,2013,7003921,240,215,0,1,0,1,216,215,216
2234,2013,7003931,240,212,0,2,0,2,214,212,214
2234,2013,7003941,240,209,0,5,0,5,214,209,214
2234,2013,7003951,240,216,0,1,0,1,217,216,217
2234,2013,7003961,112,95,0,0,0,0,95,95,95
2234,2011,7003971,240,207,0,6,0,6,213,207,213
2234,2011,7003981,240,201,0,8,0,8,209,201,209
2234,2011,7003991,240,215,1,1,0,1,217,215,217
2234,2011,7004001,240,212,0,4,0,4,216,212,216
2234,2011,7004011,240,214,0,5,0,5,219,214,219
2234,2011,7004021,259,222,0,10,0,10,232,222,232
2234,2012,7004031,240,201,1,5,0,5,207,201,207
2234,2012,7004041,240,202,1,1,0,1,204,202,204
2234,2012,7004051,240,210,0,1,0,1,211,210,211
2234,2012,7004061,240,204,0,4,0,4,208,204,208
2234,2012,7004071,240,204,0,3,0,3,207,204,207
2234,2012,7004081,240,169,1,27,0,27,197,169,197
2234,2012,7004091,240,207,0,2,0,2,209,207,209
2234,2012,7004101,240,205,0,3,0,3,208,205,208
2234,2012,7004111,240,202,0,2,0,2,204,202,204
2234,2012,7004121,240,195,1,4,0,4,200,195,200
2234,2012,7004131,240,195,0,0,0,0,195,195,195
2234,2012,7004141,240,204,0,7,0,7,211,204,211
2234,2012,7004151,240,194,0,3,0,3,197,194,197
2234,2012,7004161,167,140,0,2,0,2,142,140,142
2234,2007,7004171,240,207,2,3,0,3,212,207,212
2234,2007,7004181,240,204,0,5,0,5,209,204,209
2234,2007,7004191,240,198,0,4,0,4,202,198,202
2234,2007,7004201,240,195,0,3,0,3,198,195,198
2234,2007,7004211,240,209,0,4,0,4,213,209,213
2234,2007,7004221,240,203,0,37,0,37,240,203,240
2234,2007,7004231,97,87,0,2,0,2,89,87,89
2234,3014,7004241,240,206,0,6,0,6,212,206,212
2234,3014,7004251,240,204,0,1,0,1,205,204,205
2234,3014,7004261,240,210,0,2,0,2,212,210,212
2234,3014,7004271,240,204,0,3,0,3,207,204,207
2234,3014,7004281,240,217,0,4,0,4,221,217,221
